Date,Timepoint,Treatment,Rep,Plated,Count,Dilution,Titer,Status,Notes
20211124,8,Cocktail,4,Bacteria,165,6,1.65E+09,Good,
20211124,8,Cocktail,5,Bacteria,130,6,1.30E+09,Good,
20211124,8,Cocktail,6,Bacteria,47,3,4.70E+05,Good,
20211124,8,2811,1,Phage_606,0,0,0.00E+00,Good,
20211124,8,2811,2,Phage_606,0,0,0.00E+00,Good,
20211124,8,2811,3,Phage_606,14,5,7.00E+08,Good,
20211124,8,2811,4,Phage_606,0,0,0.00E+00,Good,
20211124,8,2811,5,Phage_606,0,0,0.00E+00,Good,
20211124,8,2811,6,Phage_606,5,2,2.50E+05,Good,
20211124,8,Cocktail,1,Phage_606,7,4,3.50E+07,Good,
20211124,8,Cocktail,2,Phage_606,25,3,1.25E+07,Good,
20211124,8,Cocktail,3,Phage_606,13,5,6.50E+08,Good,
20211124,8,Cocktail,4,Phage_606,1,0,5.00E+02,Good,
20211124,8,Cocktail,5,Phage_606,11,4,5.50E+07,Good,
20211124,8,Cocktail,6,Phage_606,14,4,7.00E+07,Good,
20211124,8,2811,1,Phage_Lminus,0,0,0.00E+00,Good,
20211124,8,2811,2,Phage_Lminus,0,0,0.00E+00,Good,
20211124,8,2811,3,Phage_Lminus,52,5,2.60E+09,Good,
20211124,8,2811,4,Phage_Lminus,0,0,0.00E+00,Good,
20211124,8,2811,5,Phage_Lminus,0,0,0.00E+00,Good,
20211124,8,2811,6,Phage_Lminus,3,2,1.50E+05,Good,
20211124,8,Cocktail,1,Phage_Lminus,8,2,4.00E+05,Good,
20211124,8,Cocktail,2,Phage_Lminus,10,3,5.00E+06,Good,
20211124,8,Cocktail,3,Phage_Lminus,12,5,6.00E+08,Good,
20211124,8,Cocktail,4,Phage_Lminus,0,0,0.00E+00,Good,
20211124,8,Cocktail,5,Phage_Lminus,15,3,7.50E+06,Good,
20211124,8,Cocktail,6,Phage_Lminus,15,4,7.50E+07,Good,
20211124,8,2811,1,Phage_Ominus,0,0,0.00E+00,Good,
20211124,8,2811,2,Phage_Ominus,0,0,0.00E+00,Good,
20211124,8,2811,3,Phage_Ominus,42,5,2.10E+09,Good,
20211124,8,2811,4,Phage_Ominus,0,0,0.00E+00,Good,
20211124,8,2811,5,Phage_Ominus,0,0,0.00E+00,Good,
20211124,8,2811,6,Phage_Ominus,9,2,4.50E+05,Good,
20211124,8,Cocktail,1,Phage_Ominus,15,3,7.50E+06,Good,
20211124,8,Cocktail,2,Phage_Ominus,15,3,7.50E+06,Good,
20211124,8,Cocktail,3,Phage_Ominus,11,5,5.50E+08,Good,
20211124,8,Cocktail,4,Phage_Ominus,1,0,5.00E+02,Good,
20211124,8,Cocktail,5,Phage_Ominus,8,5,4.00E+08,Good,
20211124,8,Cocktail,6,Phage_Ominus,24,4,1.20E+08,Good,
20211125,9,2811,1,Bacteria,0,0,0.00E+00,Good,
20211125,9,2811,2,Bacteria,183,6,1.83E+09,Good,
20211125,9,2811,3,Bacteria,6,6,6.00E+07,Good,
20211125,9,2811,4,Bacteria,0,0,0.00E+00,Good,
20211125,9,2811,5,Bacteria,0,0,0.00E+00,Good,
20211125,9,2811,6,Bacteria,13,2,1.30E+04,Good,
20211125,9,Cocktail,1,Bacteria,185,6,1.85E+09,Good,
20211125,9,Cocktail,2,Bacteria,150,6,1.50E+09,Good,
20211125,9,Cocktail,3,Bacteria,7,6,7.00E+07,Good,
20211125,9,Cocktail,4,Bacteria,195,6,1.95E+09,Good,
20211125,9,Cocktail,5,Bacteria,84,6,8.40E+08,Good,
20211125,9,Cocktail,6,Bacteria,70,4,7.00E+06,Good,
20211125,9,2811,1,Phage_606,0,0,0.00E+00,Good,
20211125,9,2811,2,Phage_606,0,0,0.00E+00,Good,
20211125,9,2811,3,Phage_606,9,5,4.50E+08,Good,
20211125,9,2811,4,Phage_606,0,0,0.00E+00,Good,
20211125,9,2811,5,Phage_606,0,0,0.00E+00,Good,
20211125,9,2811,6,Phage_606,4,3,2.00E+06,Good,
20211125,9,Cocktail,1,Phage_606,4,4,2.00E+07,Good,
20211125,9,Cocktail,2,Phage_606,19,4,9.50E+07,Good,
20211125,9,Cocktail,3,Phage_606,50,6,2.50E+10,Good,
20211125,9,Cocktail,4,Phage_606,0,0,0.00E+00,Good,
20211125,9,Cocktail,5,Phage_606,27,5,1.35E+09,Good,
20211125,9,Cocktail,6,Phage_606,12,5,6.00E+08,Good,
20211125,9,2811,1,Phage_Lminus,0,0,0.00E+00,Good,
20211125,9,2811,2,Phage_Lminus,0,0,0.00E+00,Good,
20211125,9,2811,3,Phage_Lminus,9,5,4.50E+08,Good,
20211125,9,2811,4,Phage_Lminus,0,0,0.00E+00,Good,
20211125,9,2811,5,Phage_Lminus,0,0,0.00E+00,Good,
20211125,9,2811,6,Phage_Lminus,12,2,6.00E+05,Good,
20211125,9,Cocktail,1,Phage_Lminus,29,2,1.45E+06,Good,
20211125,9,Cocktail,2,Phage_Lminus,18,4,9.00E+07,Good,
20211125,9,Cocktail,3,Phage_Lminus,62,6,3.10E+10,Good,
20211125,9,Cocktail,4,Phage_Lminus,0,0,0.00E+00,Good,
20211125,9,Cocktail,5,Phage_Lminus,7,4,3.50E+07,Good,
20211125,9,Cocktail,6,Phage_Lminus,10,5,5.00E+08,Good,
20211125,9,2811,1,Phage_Ominus,0,0,0.00E+00,Good,
20211125,9,2811,2,Phage_Ominus,0,0,0.00E+00,Good,
20211125,9,2811,3,Phage_Ominus,9,5,4.50E+08,Good,
20211125,9,2811,4,Phage_Ominus,0,0,0.00E+00,Good,
20211125,9,2811,5,Phage_Ominus,0,0,0.00E+00,Good,
20211125,9,2811,6,Phage_Ominus,14,2,7.00E+05,Good,
20211125,9,Cocktail,1,Phage_Ominus,10,4,5.00E+07,Good,
20211125,9,Cocktail,2,Phage_Ominus,6,5,3.00E+08,Good,
20211125,9,Cocktail,3,Phage_Ominus,4,4,2.00E+07,Good,
20211125,9,Cocktail,4,Phage_Ominus,0,0,0.00E+00,Good,
20211125,9,Cocktail,5,Phage_Ominus,16,6,8.00E+09,Good,
20211125,9,Cocktail,6,Phage_Ominus,26,5,1.30E+09,Good,
20211126,10,2811,1,Bacteria,0,0,0.00E+00,Good,
20211126,10,2811,4,Bacteria,0,0,0.00E+00,Good,
20211126,10,2811,5,Bacteria,0,0,0.00E+00,Good,
20211126,10,2811,2,Bacteria,121,6,1.21E+09,Good,
20211126,10,2811,3,Bacteria,7,6,7.00E+07,Good,
20211126,10,2811,6,Bacteria,230,2,2.30E+05,Good,
20211126,10,Cocktail,1,Bacteria,221,6,2.21E+09,Good,
20211126,10,Cocktail,2,Bacteria,8,4,8.00E+05,Good,
20211126,10,Cocktail,3,Bacteria,121,6,1.21E+09,Good,
20211126,10,Cocktail,4,Bacteria,213,6,2.13E+09,Good,
20211126,10,Cocktail,5,Bacteria,83,6,8.30E+08,Good,
20211126,10,Cocktail,6,Bacteria,11,6,1.10E+08,Good,
20211126,10,2811,2,Phage_606,0,0,0.00E+00,Good,
20211126,10,2811,3,Phage_606,11,4,5.50E+07,Good,
20211126,10,2811,6,Phage_606,5,3,2.50E+06,Good,
20211126,10,Cocktail,1,Phage_606,5,4,2.50E+07,Good,
20211126,10,Cocktail,2,Phage_606,7,6,3.50E+09,Good,
20211126,10,Cocktail,3,Phage_606,3,4,1.50E+07,Good,
20211126,10,Cocktail,4,Phage_606,0,0,0.00E+00,Good,
20211126,10,Cocktail,5,Phage_606,5,5,2.50E+08,Good,
20211126,10,Cocktail,6,Phage_606,5,5,2.50E+08,Good,
20211126,10,2811,2,Phage_Lminus,0,0,0.00E+00,Good,
20211126,10,2811,3,Phage_Lminus,11,5,5.50E+08,Good,
20211126,10,2811,6,Phage_Lminus,5,3,2.50E+06,Good,
20211126,10,Cocktail,1,Phage_Lminus,8,3,4.00E+06,Good,
20211126,10,Cocktail,2,Phage_Lminus,10,5,5.00E+08,Good,
20211126,10,Cocktail,3,Phage_Lminus,18,3,9.00E+06,Good,
20211126,10,Cocktail,4,Phage_Lminus,0,0,0.00E+00,Good,
20211126,10,Cocktail,5,Phage_Lminus,8,4,4.00E+07,Good,
20211126,10,Cocktail,6,Phage_Lminus,4,4,2.00E+07,Good,
20211126,10,2811,2,Phage_Ominus,0,0,0.00E+00,Good,
20211126,10,2811,3,Phage_Ominus,8,5,4.00E+08,Good,
20211126,10,2811,6,Phage_Ominus,9,3,4.50E+06,Good,
20211126,10,Cocktail,1,Phage_Ominus,8,4,4.00E+07,Good,
20211126,10,Cocktail,2,Phage_Ominus,13,6,6.50E+09,Good,
20211126,10,Cocktail,3,Phage_Ominus,3,3,1.50E+06,Good,
20211126,10,Cocktail,4,Phage_Ominus,0,0,0.00E+00,Good,
20211126,10,Cocktail,5,Phage_Ominus,5,5,2.50E+08,Good,
20211126,10,Cocktail,6,Phage_Ominus,4,5,2.00E+08,Good,
20211126,11,2811,1,Bacteria,0,0,0.00E+00,Good,
20211126,11,2811,4,Bacteria,0,0,0.00E+00,Good,
20211126,11,2811,5,Bacteria,0,0,0.00E+00,Good,
20211127,11,2811,2,Bacteria,65,6,6.50E+08,Good,
20211127,11,2811,3,Bacteria,3,6,3.00E+07,Good,
20211127,11,2811,6,Bacteria,203,2,2.03E+05,Good,
20211127,11,Cocktail,1,Bacteria,117,6,1.17E+09,Good,
20211127,11,Cocktail,2,Bacteria,NA,6,NA,Good,
20211127,11,Cocktail,3,Bacteria,115,6,1.15E+09,Good,
20211127,11,Cocktail,4,Bacteria,131,6,1.31E+09,Good,
20211127,11,Cocktail,5,Bacteria,82,6,8.20E+08,Good,
20211127,11,Cocktail,6,Bacteria,4,6,4.00E+07,Good,
20211127,11,2811,2,Phage_606,0,0,0.00E+00,Good,
20211127,11,2811,3,Phage_606,12,4,6.00E+07,Good,
20211127,11,2811,6,Phage_606,7,3,3.50E+06,Good,
20211127,11,Cocktail,1,Phage_606,3,4,1.50E+07,Good,
20211127,11,Cocktail,2,Phage_606,7,3,3.50E+06,Good,
20211127,11,Cocktail,3,Phage_606,8,1,4.00E+04,Good,
20211127,11,Cocktail,4,Phage_606,0,0,0.00E+00,Good,
20211127,11,Cocktail,5,Phage_606,13,4,6.50E+07,Good,
20211127,11,Cocktail,6,Phage_606,5,5,2.50E+08,Good,
20211127,11,2811,2,Phage_Lminus,0,0,0.00E+00,Good,
20211127,11,2811,3,Phage_Lminus,9,5,4.50E+08,Good,
20211127,11,2811,6,Phage_Lminus,21,3,1.05E+07,Good,
20211127,11,Cocktail,1,Phage_Lminus,26,2,1.30E+06,Good,
20211127,11,Cocktail,2,Phage_Lminus,9,3,4.50E+06,Good,
20211127,11,Cocktail,3,Phage_Lminus,4,1,2.00E+04,Good,
20211127,11,Cocktail,4,Phage_Lminus,0,0,0.00E+00,Good,
20211127,11,Cocktail,5,Phage_Lminus,17,4,8.50E+07,Good,
20211127,11,Cocktail,6,Phage_Lminus,16,4,8.00E+07,Good,
20211127,11,2811,2,Phage_Ominus,0,0,0.00E+00,Good,
20211127,11,2811,3,Phage_Ominus,9,5,4.50E+08,Good,
20211127,11,2811,6,Phage_Ominus,3,4,1.50E+07,Good,
20211127,11,Cocktail,1,Phage_Ominus,12,3,6.00E+06,Good,
20211127,11,Cocktail,2,Phage_Ominus,10,4,5.00E+07,Good,
20211127,11,Cocktail,3,Phage_Ominus,8,0,4.00E+03,Good,
20211127,11,Cocktail,4,Phage_Ominus,0,0,0.00E+00,Good,
20211127,11,Cocktail,5,Phage_Ominus,6,4,3.00E+07,Good,
20211127,11,Cocktail,6,Phage_Ominus,13,4,6.50E+07,Good,
20211126,12,2811,1,Bacteria,0,0,0.00E+00,Good,
20211126,12,2811,4,Bacteria,0,0,0.00E+00,Good,
20211126,12,2811,5,Bacteria,0,0,0.00E+00,Good,
20211128,12,2811,2,Bacteria,118,6,1.18E+09,Good,
20211128,12,2811,3,Bacteria,4,6,4.00E+07,Good,
20211128,12,2811,6,Bacteria,74,5,7.40E+07,Good,
20211128,12,Cocktail,1,Bacteria,167,6,1.67E+09,Good,
20211128,12,Cocktail,2,Bacteria,95,6,9.50E+08,Good,
20211128,12,Cocktail,3,Bacteria,138,6,1.38E+09,Good,
20211128,12,Cocktail,4,Bacteria,183,6,1.83E+09,Good,
20211128,12,Cocktail,5,Bacteria,100,6,1.00E+09,Good,
20211128,12,Cocktail,6,Bacteria,77,6,7.70E+08,Good,
20211128,12,2811,2,Phage_606,0,0,0.00E+00,Good,
20211128,12,2811,3,Phage_606,10,4,5.00E+07,Good,
20211128,12,2811,6,Phage_606,24,4,1.20E+08,Good,
20211128,12,Cocktail,1,Phage_606,8,4,4.00E+07,Good,
20211128,12,Cocktail,2,Phage_606,2,3,1.00E+06,Good,
20211128,12,Cocktail,3,Phage_606,0,0,0.00E+00,Good,
20211128,12,Cocktail,4,Phage_606,0,0,0.00E+00,Good,
20211128,12,Cocktail,5,Phage_606,3,5,1.50E+08,Good,
20211128,12,Cocktail,6,Phage_606,15,5,7.50E+08,Good,
20211128,12,2811,2,Phage_Lminus,0,0,0.00E+00,Good,
20211128,12,2811,3,Phage_Lminus,11,4,5.50E+07,Good,
20211128,12,2811,6,Phage_Lminus,11,5,5.50E+08,Good,
20211128,12,Cocktail,1,Phage_Lminus,7,3,3.50E+06,Good,
20211128,12,Cocktail,2,Phage_Lminus,3,1,1.50E+04,Good,
20211128,12,Cocktail,3,Phage_Lminus,5,1,2.50E+04,Good,
20211128,12,Cocktail,4,Phage_Lminus,0,0,0.00E+00,Good,
20211128,12,Cocktail,5,Phage_Lminus,9,5,4.50E+08,Good,
20211128,12,Cocktail,6,Phage_Lminus,41,4,2.05E+08,Good,
20211128,12,2811,2,Phage_Ominus,0,0,0.00E+00,Good,
20211128,12,2811,3,Phage_Ominus,25,4,1.25E+08,Good,
20211128,12,2811,6,Phage_Ominus,21,5,1.05E+09,Good,
20211128,12,Cocktail,1,Phage_Ominus,5,4,2.50E+07,Good,
20211128,12,Cocktail,2,Phage_Ominus,22,1,1.10E+05,Good,
20211128,12,Cocktail,3,Phage_Ominus,5,1,2.50E+04,Good,
20211128,12,Cocktail,4,Phage_Ominus,0,0,0.00E+00,Good,
20211128,12,Cocktail,5,Phage_Ominus,14,4,7.00E+07,Good,
20211128,12,Cocktail,6,Phage_Ominus,10,6,5.00E+09,Good,
20211126,13,2811,1,Bacteria,0,0,0.00E+00,Good,
20211126,13,2811,4,Bacteria,0,0,0.00E+00,Good,
20211126,13,2811,5,Bacteria,0,0,0.00E+00,Good,
20211129,13,2811,2,Bacteria,100,6,1.00E+09,Good,
20211129,13,2811,3,Bacteria,17,6,1.70E+08,Good,
20211129,13,2811,6,Bacteria,1,6,1.00E+07,Good,
20211129,13,Cocktail,1,Bacteria,137,6,1.37E+09,Good,
20211129,13,Cocktail,2,Bacteria,109,6,1.09E+09,Good,
20211129,13,Cocktail,3,Bacteria,105,6,1.05E+09,Good,
20211129,13,Cocktail,4,Bacteria,158,6,1.58E+09,Good,
20211129,13,Cocktail,5,Bacteria,33,6,3.30E+08,Good,
20211129,13,Cocktail,6,Bacteria,127,6,1.27E+09,Good,
20211129,13,2811,2,Phage_606,0,0,0.00E+00,Good,
20211129,13,2811,3,Phage_606,6,4,3.00E+07,Good,
20211129,13,2811,6,Phage_606,12,4,6.00E+07,Good,
20211129,13,Cocktail,1,Phage_606,4,4,2.00E+07,Good,
20211129,13,Cocktail,2,Phage_606,4,2,2.00E+05,Good,
20211129,13,Cocktail,3,Phage_606,1,1,5.00E+03,Good,
20211129,13,Cocktail,4,Phage_606,0,0,0.00E+00,Good,
20211129,13,Cocktail,5,Phage_606,22,4,1.10E+08,Good,
20211129,13,Cocktail,6,Phage_606,5,3,2.50E+06,Good,
20211129,13,2811,2,Phage_Lminus,0,0,0.00E+00,Good,
20211129,13,2811,3,Phage_Lminus,10,4,5.00E+07,Good,
20211129,13,2811,6,Phage_Lminus,16,4,8.00E+07,Good,
20211129,13,Cocktail,1,Phage_Lminus,4,3,2.00E+06,Good,
20211129,13,Cocktail,2,Phage_Lminus,5,0,2.50E+03,Good,
20211129,13,Cocktail,3,Phage_Lminus,4,0,2.00E+03,Good,
20211129,13,Cocktail,4,Phage_Lminus,0,0,0.00E+00,Good,
20211129,13,Cocktail,5,Phage_Lminus,7,5,3.50E+08,Good,
20211129,13,Cocktail,6,Phage_Lminus,4,3,2.00E+06,Good,
20211129,13,2811,2,Phage_Ominus,0,0,0.00E+00,Good,
20211129,13,2811,3,Phage_Ominus,12,4,6.00E+07,Good,
20211129,13,2811,6,Phage_Ominus,18,4,9.00E+07,Good,
20211129,13,Cocktail,1,Phage_Ominus,28,3,1.40E+07,Good,
20211129,13,Cocktail,2,Phage_Ominus,11,1,5.50E+04,Good,
20211129,13,Cocktail,3,Phage_Ominus,0,0,0.00E+00,Good,
20211129,13,Cocktail,4,Phage_Ominus,0,0,0.00E+00,Good,
20211129,13,Cocktail,5,Phage_Ominus,4,4,2.00E+07,Good,
20211129,13,Cocktail,6,Phage_Ominus,9,3,4.50E+06,Good,
20211126,14,2811,1,Bacteria,0,0,0.00E+00,Good,
20211126,14,2811,4,Bacteria,0,0,0.00E+00,Good,
20211126,14,2811,5,Bacteria,0,0,0.00E+00,Good,
20211130,14,2811,2,Bacteria,47,6,4.70E+08,Good,
20211130,14,2811,3,Bacteria,8,6,8.00E+07,Good,
20211130,14,2811,6,Bacteria,67,5,6.70E+07,Good,
20211130,14,Cocktail,1,Bacteria,46,6,4.60E+08,Good,
20211130,14,Cocktail,2,Bacteria,94,6,9.40E+08,Good,
20211130,14,Cocktail,3,Bacteria,97,6,9.70E+08,Good,
20211130,14,Cocktail,4,Bacteria,122,6,1.22E+09,Good,
20211130,14,Cocktail,5,Bacteria,62,6,6.20E+08,Good,
20211130,14,Cocktail,6,Bacteria,71,6,7.10E+08,Good,
20211130,14,2811,2,Phage_606,0,0,0.00E+00,Good,
20211130,14,2811,3,Phage_606,11,4,5.50E+07,Good,
20211130,14,2811,6,Phage_606,21,4,1.05E+08,Good,
20211130,14,Cocktail,1,Phage_606,5,4,2.50E+07,Good,
20211130,14,Cocktail,2,Phage_606,9,3,4.50E+06,Good,
20211130,14,Cocktail,3,Phage_606,0,0,0.00E+00,Good,
20211130,14,Cocktail,4,Phage_606,0,0,0.00E+00,Good,
20211130,14,Cocktail,5,Phage_606,15,4,7.50E+07,Good,
20211130,14,Cocktail,6,Phage_606,17,1,8.50E+04,Good,
20211130,14,2811,2,Phage_Lminus,0,0,0.00E+00,Good,
20211130,14,2811,3,Phage_Lminus,16,4,8.00E+07,Good,
20211130,14,2811,6,Phage_Lminus,9,5,4.50E+08,Good,
20211130,14,Cocktail,1,Phage_Lminus,8,2,4.00E+05,Good,
20211130,14,Cocktail,2,Phage_Lminus,7,1,3.50E+04,Good,
20211130,14,Cocktail,3,Phage_Lminus,5,0,2.50E+03,Good,
20211130,14,Cocktail,4,Phage_Lminus,0,0,0.00E+00,Good,
20211130,14,Cocktail,5,Phage_Lminus,15,4,7.50E+07,Good,
20211130,14,Cocktail,6,Phage_Lminus,8,1,4.00E+04,Good,
20211130,14,2811,2,Phage_Ominus,0,0,0.00E+00,Good,
20211130,14,2811,3,Phage_Ominus,17,4,8.50E+07,Good,
20211130,14,2811,6,Phage_Ominus,28,4,1.40E+08,Good,
20211130,14,Cocktail,1,Phage_Ominus,10,3,5.00E+06,Good,
20211130,14,Cocktail,2,Phage_Ominus,8,4,4.00E+07,Good,
20211130,14,Cocktail,3,Phage_Ominus,0,0,0.00E+00,Good,
20211130,14,Cocktail,4,Phage_Ominus,0,0,0.00E+00,Good,
20211130,14,Cocktail,5,Phage_Ominus,16,3,8.00E+06,Good,
20211130,14,Cocktail,6,Phage_Ominus,19,1,9.50E+04,Good,
20211126,15,2811,1,Bacteria,0,0,0.00E+00,Good,
20211126,15,2811,4,Bacteria,0,0,0.00E+00,Good,
20211126,15,2811,5,Bacteria,0,0,0.00E+00,Good,
20211201,15,2811,2,Bacteria,132,6,1.32E+09,Good,
20211201,15,2811,3,Bacteria,108,6,1.08E+09,Good,
20211201,15,2811,6,Bacteria,138,5,1.38E+08,Good,
20211201,15,Cocktail,1,Bacteria,142,6,1.42E+09,Good,
20211201,15,Cocktail,2,Bacteria,125,6,1.25E+09,Good,
20211201,15,Cocktail,3,Bacteria,132,6,1.32E+09,Good,
20211201,15,Cocktail,4,Bacteria,201,6,2.01E+09,Good,
20211201,15,Cocktail,5,Bacteria,21,6,2.10E+08,Good,
20211201,15,Cocktail,6,Bacteria,93,6,9.30E+08,Good,
20211201,15,2811,2,Phage_606,0,0,0.00E+00,Good,
20211201,15,2811,3,Phage_606,15,3,7.50E+06,Good,
20211201,15,2811,6,Phage_606,7,5,3.50E+08,Good,
20211201,15,Cocktail,1,Phage_606,12,4,6.00E+07,Good,
20211201,15,Cocktail,2,Phage_606,19,3,9.50E+06,Good,
20211201,15,Cocktail,3,Phage_606,0,0,0.00E+00,Good,
20211201,15,Cocktail,4,Phage_606,0,0,0.00E+00,Good,
20211201,15,Cocktail,5,Phage_606,13,5,6.50E+08,Good,
20211201,15,Cocktail,6,Phage_606,3,1,1.50E+04,Good,
20211201,15,2811,2,Phage_Lminus,0,0,0.00E+00,Good,
20211201,15,2811,3,Phage_Lminus,20,3,1.00E+07,Good,
20211201,15,2811,6,Phage_Lminus,11,5,5.50E+08,Good,
20211201,15,Cocktail,1,Phage_Lminus,12,2,6.00E+05,Good,
20211201,15,Cocktail,2,Phage_Lminus,7,1,3.50E+04,Good,
20211201,15,Cocktail,3,Phage_Lminus,7,0,3.50E+03,Good,
20211201,15,Cocktail,4,Phage_Lminus,0,0,0.00E+00,Good,
20211201,15,Cocktail,5,Phage_Lminus,7,6,3.50E+09,Good,
20211201,15,Cocktail,6,Phage_Lminus,2,0,1.00E+03,Good,
20211201,15,2811,2,Phage_Ominus,0,0,0.00E+00,Good,
20211201,15,2811,3,Phage_Ominus,13,3,6.50E+06,Good,
20211201,15,2811,6,Phage_Ominus,19,5,9.50E+08,Good,
20211201,15,Cocktail,1,Phage_Ominus,21,3,1.05E+07,Good,
20211201,15,Cocktail,2,Phage_Ominus,18,3,9.00E+06,Good,
20211201,15,Cocktail,3,Phage_Ominus,6,0,3.00E+03,Good,
20211201,15,Cocktail,4,Phage_Ominus,0,0,0.00E+00,Good,
20211201,15,Cocktail,5,Phage_Ominus,9,5,4.50E+08,Good,
20211201,15,Cocktail,6,Phage_Ominus,12,1,6.00E+04,Good,
20211126,16,2811,1,Bacteria,0,0,0.00E+00,Good,
20211126,16,2811,4,Bacteria,0,0,0.00E+00,Good,
20211126,16,2811,5,Bacteria,0,0,0.00E+00,Good,
20211202,16,2811,2,Bacteria,140,6,1.40E+09,Good,
20211202,16,2811,3,Bacteria,95,6,9.50E+08,Good,
20211202,16,2811,6,Bacteria,50,5,5.00E+07,Good,
20211202,16,Cocktail,1,Bacteria,98,6,9.80E+08,Good,
20211202,16,Cocktail,2,Bacteria,54,6,5.40E+08,Good,
20211202,16,Cocktail,3,Bacteria,99,6,9.90E+08,Good,
20211202,16,Cocktail,4,Bacteria,79,6,7.90E+08,Good,
20211202,16,Cocktail,5,Bacteria,85,6,8.50E+08,Good,
20211202,16,Cocktail,6,Bacteria,77,6,7.70E+08,Good,
20211202,16,2811,2,Phage_606,0,0,0.00E+00,Good,
20211202,16,2811,3,Phage_606,5,2,2.50E+05,Good,
20211202,16,2811,6,Phage_606,16,4,8.00E+07,Good,
20211202,16,Cocktail,1,Phage_606,20,3,1.00E+07,Good,
20211202,16,Cocktail,2,Phage_606,14,2,7.00E+05,Good,
20211202,16,Cocktail,3,Phage_606,0,0,0.00E+00,Good,
20211202,16,Cocktail,4,Phage_606,0,0,0.00E+00,Good,
20211202,16,Cocktail,5,Phage_606,36,4,1.80E+08,Good,
20211202,16,Cocktail,6,Phage_606,6,0,3.00E+03,Good,
20211202,16,2811,2,Phage_Lminus,0,0,0.00E+00,Good,
20211202,16,2811,3,Phage_Lminus,24,1,1.20E+05,Good,
20211202,16,2811,6,Phage_Lminus,11,4,5.50E+07,Good,
20211202,16,Cocktail,1,Phage_Lminus,10,2,5.00E+05,Good,
20211202,16,Cocktail,2,Phage_Lminus,10,1,5.00E+04,Good,
20211202,16,Cocktail,3,Phage_Lminus,0,0,0.00E+00,Good,
20211202,16,Cocktail,4,Phage_Lminus,0,0,0.00E+00,Good,
20211202,16,Cocktail,5,Phage_Lminus,30,4,1.50E+08,Good,
20211202,16,Cocktail,6,Phage_Lminus,1,1,5.00E+03,Good,
20211202,16,2811,2,Phage_Ominus,0,0,0.00E+00,Good,
20211202,16,2811,3,Phage_Ominus,12,1,6.00E+04,Good,
20211202,16,2811,6,Phage_Ominus,15,4,7.50E+07,Good,
20211202,16,Cocktail,1,Phage_Ominus,11,3,5.50E+06,Good,
20211202,16,Cocktail,2,Phage_Ominus,22,2,1.10E+06,Good,
20211202,16,Cocktail,3,Phage_Ominus,0,0,0.00E+00,Good,
20211202,16,Cocktail,4,Phage_Ominus,0,0,0.00E+00,Good,
20211202,16,Cocktail,5,Phage_Ominus,20,4,1.00E+08,Good,
20211202,16,Cocktail,6,Phage_Ominus,9,0,4.50E+03,Good,
