Date,Treatment,Population,Timepoint,Isolate,Tag,Phage,PFU,Dilution,Titer,Notes
20220309,2811,2,6,3,2811_2_6_3,LamB Spec,3,6,1.50E+09,
20220309,2811,2,6,4,2811_2_6_4,LamB Spec,7,6,3.50E+09,
20220309,2811,2,6,5,2811_2_6_5,LamB Spec,32,5,1.60E+09,
20220309,2811,2,6,6,2811_2_6_6,LamB Spec,5,6,2.50E+09,
20220309,2811,2,6,7,2811_2_6_7,LamB Spec,9,6,4.50E+09,
20220309,2811,2,6,8,2811_2_6_8,LamB Spec,14,6,7.00E+09,
20220309,2811,3,10,1,2811_3_10_1,LamB Spec,199,5,9.95E+09,
20220309,2811,3,10,2,2811_3_10_2,LamB Spec,9,6,4.50E+09,
20220309,2811,3,10,3,2811_3_10_3,LamB Spec,20,6,1.00E+10,
20220309,2811,3,10,4,2811_3_10_4,LamB Spec,9,6,4.50E+09,
20220309,2811,3,10,5,2811_3_10_5,LamB Spec,12,6,6.00E+09,
20220309,2811,3,10,6,2811_3_10_6,LamB Spec,0,0,0.00E+00,
20220309,2811,3,10,7,2811_3_10_7,LamB Spec,0,0,0.00E+00,
20220309,2811,3,10,8,2811_3_10_8,LamB Spec,6,6,3.00E+09,
20220309,2811,3,10,9,2811_3_10_9,LamB Spec,0,0,0.00E+00,
20220309,2811,3,10,10,2811_3_10_10,LamB Spec,0,0,0.00E+00,
20220309,2811,3,10,11,2811_3_10_11,LamB Spec,0,0,0.00E+00,
20220309,2811,3,10,12,2811_3_10_12,LamB Spec,0,0,0.00E+00,
20220309,2811,3,16,1,2811_3_16_1,LamB Spec,0,0,0.00E+00,
20220309,2811,3,16,2,2811_3_16_2,LamB Spec,0,0,0.00E+00,
20220309,2811,3,16,3,2811_3_16_3,LamB Spec,0,0,0.00E+00,
20220309,2811,3,16,4,2811_3_16_4,LamB Spec,0,0,0.00E+00,
20220309,2811,3,16,5,2811_3_16_5,LamB Spec,0,0,0.00E+00,
20220309,2811,3,16,6,2811_3_16_6,LamB Spec,0,0,0.00E+00,
20220309,2811,3,16,7,2811_3_16_7,LamB Spec,0,0,0.00E+00,
20220309,2811,3,16,8,2811_3_16_8,LamB Spec,0,0,0.00E+00,
20220309,2811,3,16,9,2811_3_16_9,LamB Spec,0,0,0.00E+00,
20220309,2811,3,16,10,2811_3_16_10,LamB Spec,0,0,0.00E+00,
20220309,2811,3,16,11,2811_3_16_11,LamB Spec,0,0,0.00E+00,
20220309,2811,3,16,12,2811_3_16_12,LamB Spec,0,0,0.00E+00,
20220309,2811,6,16,1,2811_6_16_1,LamB Spec,11,5,5.50E+08,
20220309,2811,6,16,2,2811_6_16_2,LamB Spec,6,6,3.00E+09,
20220309,2811,6,16,3,2811_6_16_3,LamB Spec,6,6,3.00E+09,
20220309,2811,6,16,4,2811_6_16_4,LamB Spec,4,6,2.00E+09,
20220309,2811,6,16,5,2811_6_16_5,LamB Spec,24,5,1.20E+09,
20220309,2811,6,16,6,2811_6_16_6,LamB Spec,19,5,9.50E+08,
20220309,2811,6,16,7,2811_6_16_7,LamB Spec,7,6,3.50E+09,
20220309,2811,6,16,8,2811_6_16_8,LamB Spec,15,5,7.50E+08,
20220309,2811,6,16,9,2811_6_16_9,LamB Spec,4,6,2.00E+09,
20220309,2811,6,16,10,2811_6_16_10,LamB Spec,5,6,2.50E+09,
20220309,2811,6,16,11,2811_6_16_11,LamB Spec,4,6,2.00E+09,
20220309,2811,6,16,12,2811_6_16_12,LamB Spec,14,6,7.00E+09,
20220309,REL606,0,0,0,REL606_0_0_0,OmpF Spec,19,6,9.50E+09,
20220309,L-,0,0,0,L-_0_0_0,OmpF Spec,7,7,3.50E+10,
20220309,O-,0,0,0,O-_0_0_0,OmpF Spec,5,1,2.50E+04,
20220309,2811,2,6,1,2811_2_6_1,OmpF Spec,19,6,9.50E+09,
20220309,2811,2,6,2,2811_2_6_2,OmpF Spec,17,6,8.50E+09,
20220309,2811,2,6,3,2811_2_6_3,OmpF Spec,13,6,6.50E+09,
20220309,2811,2,6,4,2811_2_6_4,OmpF Spec,16,6,8.00E+09,
20220309,2811,2,6,5,2811_2_6_5,OmpF Spec,16,6,8.00E+09,
20220309,2811,2,6,6,2811_2_6_6,OmpF Spec,3,7,1.50E+10,
20220309,2811,2,6,7,2811_2_6_7,OmpF Spec,7,7,3.50E+10,
20220309,2811,2,6,8,2811_2_6_8,OmpF Spec,13,6,6.50E+09,
20220309,2811,3,10,1,2811_3_10_1,OmpF Spec,2,1,1.00E+04,
20220309,2811,3,10,2,2811_3_10_2,OmpF Spec,10,0,5.00E+03,
20220309,2811,3,10,3,2811_3_10_3,OmpF Spec,19,0,9.50E+03,
20220309,2811,3,10,4,2811_3_10_4,OmpF Spec,15,0,7.50E+03,
20220309,2811,3,10,5,2811_3_10_5,OmpF Spec,2,0,1.00E+03,
20220309,2811,3,10,6,2811_3_10_6,OmpF Spec,0,0,0.00E+00,
20220309,2811,3,10,7,2811_3_10_7,OmpF Spec,0,0,0.00E+00,
20220309,2811,3,10,8,2811_3_10_8,OmpF Spec,10,0,5.00E+03,
20220309,2811,3,10,9,2811_3_10_9,OmpF Spec,0,0,0.00E+00,
20220309,2811,3,10,10,2811_3_10_10,OmpF Spec,0,0,0.00E+00,
20220309,2811,3,10,11,2811_3_10_11,OmpF Spec,0,0,0.00E+00,
20220309,2811,3,10,12,2811_3_10_12,OmpF Spec,0,0,0.00E+00,
20220309,2811,3,16,1,2811_3_16_1,OmpF Spec,0,0,0.00E+00,
20220309,2811,3,16,2,2811_3_16_2,OmpF Spec,0,0,0.00E+00,
20220309,2811,3,16,3,2811_3_16_3,OmpF Spec,0,0,0.00E+00,
20220309,2811,3,16,4,2811_3_16_4,OmpF Spec,0,0,0.00E+00,
20220309,2811,3,16,5,2811_3_16_5,OmpF Spec,0,0,0.00E+00,
20220309,2811,3,16,6,2811_3_16_6,OmpF Spec,0,0,0.00E+00,
20220309,2811,3,16,7,2811_3_16_7,OmpF Spec,0,0,0.00E+00,
20220309,2811,3,16,8,2811_3_16_8,OmpF Spec,0,0,0.00E+00,
20220309,2811,3,16,9,2811_3_16_9,OmpF Spec,0,0,0.00E+00,
20220309,2811,3,16,10,2811_3_16_10,OmpF Spec,0,0,0.00E+00,
20220309,2811,3,16,11,2811_3_16_11,OmpF Spec,0,0,0.00E+00,
20220309,2811,3,16,12,2811_3_16_12,OmpF Spec,0,0,0.00E+00,
20220309,2811,6,16,1,2811_6_16_1,OmpF Spec,1,0,5.00E+02,
20220309,2811,6,16,2,2811_6_16_2,OmpF Spec,1,0,5.00E+02,
20220309,2811,6,16,3,2811_6_16_3,OmpF Spec,0,0,0.00E+00,
20220309,2811,6,16,4,2811_6_16_4,OmpF Spec,0,0,0.00E+00,
20220309,2811,6,16,5,2811_6_16_5,OmpF Spec,1,0,5.00E+02,
20220309,2811,6,16,6,2811_6_16_6,OmpF Spec,1,0,5.00E+02,
20220309,2811,6,16,7,2811_6_16_7,OmpF Spec,0,0,0.00E+00,
20220309,2811,6,16,8,2811_6_16_8,OmpF Spec,0,0,0.00E+00,
20220309,2811,6,16,9,2811_6_16_9,OmpF Spec,0,0,0.00E+00,
20220309,2811,6,16,10,2811_6_16_10,OmpF Spec,2,0,1.00E+03,
20220309,2811,6,16,11,2811_6_16_11,OmpF Spec,0,0,0.00E+00,
20220309,2811,6,16,12,2811_6_16_12,OmpF Spec,0,0,0.00E+00,
20220309,REL606,0,0,0,REL606_0_0_0,EvoC,15,6,7.50E+09,
20220309,L-,0,0,0,L-_0_0_0,EvoC,6,6,3.00E+09,
20220309,O-,0,0,0,O-_0_0_0,EvoC,11,7,5.50E+10,
20220309,2811,2,6,1,2811_2_6_1,EvoC,28,5,1.40E+09,
20220309,2811,2,6,2,2811_2_6_2,EvoC,11,5,5.50E+08,
20220309,2811,2,6,3,2811_2_6_3,EvoC,7,6,3.50E+09,
20220309,2811,2,6,4,2811_2_6_4,EvoC,5,6,2.50E+09,
20220309,2811,2,6,5,2811_2_6_5,EvoC,6,6,3.00E+09,
20220309,2811,2,6,6,2811_2_6_6,EvoC,36,5,1.80E+09,
20220309,2811,2,6,7,2811_2_6_7,EvoC,3,6,1.50E+09,
20220309,2811,2,6,8,2811_2_6_8,EvoC,4,6,2.00E+09,
20220309,2811,3,10,1,2811_3_10_1,EvoC,44,4,2.20E+08,
20220309,2811,3,10,2,2811_3_10_2,EvoC,14,5,7.00E+08,
20220309,2811,3,10,3,2811_3_10_3,EvoC,18,5,9.00E+08,
20220309,2811,3,10,4,2811_3_10_4,EvoC,14,5,7.00E+08,
20220309,2811,3,10,5,2811_3_10_5,EvoC,10,5,5.00E+08,
20220309,2811,3,10,6,2811_3_10_6,EvoC,0,0,0.00E+00,
20220309,2811,3,10,7,2811_3_10_7,EvoC,0,0,0.00E+00,
20220309,2811,3,10,8,2811_3_10_8,EvoC,18,5,9.00E+08,
20220309,2811,3,10,9,2811_3_10_9,EvoC,0,0,0.00E+00,
20220309,2811,3,10,10,2811_3_10_10,EvoC,0,0,0.00E+00,
20220309,2811,3,10,11,2811_3_10_11,EvoC,0,0,0.00E+00,
20220309,2811,3,10,12,2811_3_10_12,EvoC,0,0,0.00E+00,
20220309,2811,3,16,1,2811_3_16_1,EvoC,0,0,0.00E+00,
20220309,2811,3,16,2,2811_3_16_2,EvoC,0,0,0.00E+00,
20220309,2811,3,16,3,2811_3_16_3,EvoC,0,0,0.00E+00,
20220309,2811,3,16,4,2811_3_16_4,EvoC,0,0,0.00E+00,
20220309,2811,3,16,5,2811_3_16_5,EvoC,0,0,0.00E+00,
20220309,2811,3,16,6,2811_3_16_6,EvoC,0,0,0.00E+00,
20220309,2811,3,16,7,2811_3_16_7,EvoC,0,0,0.00E+00,
20220309,2811,3,16,8,2811_3_16_8,EvoC,0,0,0.00E+00,
20220309,2811,3,16,9,2811_3_16_9,EvoC,0,0,0.00E+00,
20220309,2811,3,16,10,2811_3_16_10,EvoC,0,0,0.00E+00,
20220309,2811,3,16,11,2811_3_16_11,EvoC,0,0,0.00E+00,
20220309,2811,3,16,12,2811_3_16_12,EvoC,0,0,0.00E+00,
20220309,2811,6,16,1,2811_6_16_1,EvoC,2,5,1.00E+08,
20220309,2811,6,16,2,2811_6_16_2,EvoC,10,5,5.00E+08,
20220309,2811,6,16,3,2811_6_16_3,EvoC,7,5,3.50E+08,
20220309,2811,6,16,4,2811_6_16_4,EvoC,5,5,2.50E+08,
20220309,2811,6,16,5,2811_6_16_5,EvoC,15,4,7.50E+07,
20220309,2811,6,16,6,2811_6_16_6,EvoC,6,5,3.00E+08,
20220309,2811,6,16,7,2811_6_16_7,EvoC,10,5,5.00E+08,
20220309,2811,6,16,8,2811_6_16_8,EvoC,5,5,2.50E+08,
20220309,2811,6,16,9,2811_6_16_9,EvoC,6,5,3.00E+08,
20220309,2811,6,16,10,2811_6_16_10,EvoC,8,5,4.00E+08,
20220309,2811,6,16,11,2811_6_16_11,EvoC,14,6,7.00E+09,
20220309,2811,6,16,12,2811_6_16_12,EvoC,20,5,1.00E+09,
20220317,REL606,0,0,0,REL606_0_0_0,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,1,2811_3_0_1,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,2,2811_3_0_2,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,3,2811_3_0_3,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,4,2811_3_0_4,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,5,2811_3_0_5,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,6,2811_3_0_6,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,7,2811_3_0_7,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,8,2811_3_0_8,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,9,2811_3_0_9,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,10,2811_3_0_10,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,11,2811_3_0_11,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,12,2811_3_0_12,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,1,2811_6_0_1,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,2,2811_6_0_2,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,3,2811_6_0_3,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,4,2811_6_0_4,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,5,2811_6_0_5,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,6,2811_6_0_6,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,7,2811_6_0_7,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,8,2811_6_0_8,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,9,2811_6_0_9,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,10,2811_6_0_10,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,11,2811_6_0_11,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,12,2811_6_0_12,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,REL606,0,0,0,REL606_0_0_0,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,1,2811_3_0_1,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,2,2811_3_0_2,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,3,2811_3_0_3,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,4,2811_3_0_4,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,5,2811_3_0_5,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,6,2811_3_0_6,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,7,2811_3_0_7,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,8,2811_3_0_8,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,9,2811_3_0_9,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,10,2811_3_0_10,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,11,2811_3_0_11,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,12,2811_3_0_12,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,1,2811_6_0_1,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,2,2811_6_0_2,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,3,2811_6_0_3,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,4,2811_6_0_4,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,5,2811_6_0_5,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,6,2811_6_0_6,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,7,2811_6_0_7,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,8,2811_6_0_8,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,9,2811_6_0_9,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,10,2811_6_0_10,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,11,2811_6_0_11,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,12,2811_6_0_12,LamB Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,REL606,0,0,0,REL606_0_0_0,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,1,2811_3_0_1,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,2,2811_3_0_2,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,3,2811_3_0_3,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,4,2811_3_0_4,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,5,2811_3_0_5,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,6,2811_3_0_6,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,7,2811_3_0_7,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,8,2811_3_0_8,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,9,2811_3_0_9,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,10,2811_3_0_10,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,11,2811_3_0_11,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,12,2811_3_0_12,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,1,2811_6_0_1,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,2,2811_6_0_2,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,3,2811_6_0_3,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,4,2811_6_0_4,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,5,2811_6_0_5,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,6,2811_6_0_6,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,7,2811_6_0_7,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,8,2811_6_0_8,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,9,2811_6_0_9,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,10,2811_6_0_10,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,11,2811_6_0_11,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,12,2811_6_0_12,OmpF Spec,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,REL606,0,0,0,REL606_0_0_0,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,1,2811_3_0_1,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,2,2811_3_0_2,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,3,2811_3_0_3,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,4,2811_3_0_4,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,5,2811_3_0_5,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,6,2811_3_0_6,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,7,2811_3_0_7,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,8,2811_3_0_8,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,9,2811_3_0_9,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,10,2811_3_0_10,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,11,2811_3_0_11,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,3,0,12,2811_3_0_12,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,1,2811_6_0_1,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,2,2811_6_0_2,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,3,2811_6_0_3,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,4,2811_6_0_4,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,5,2811_6_0_5,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,6,2811_6_0_6,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,7,2811_6_0_7,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,8,2811_6_0_8,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,9,2811_6_0_9,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,10,2811_6_0_10,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,11,2811_6_0_11,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,2811,6,0,12,2811_6_0_12,EvoC,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,REL606,0,0,0,REL606_0_0_0,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,1,Cocktail_1_0_1,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,2,Cocktail_1_0_2,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,3,Cocktail_1_0_3,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,4,Cocktail_1_0_4,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,5,Cocktail_1_0_5,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,6,Cocktail_1_0_6,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,7,Cocktail_1_0_7,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,8,Cocktail_1_0_8,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,9,Cocktail_1_0_9,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,10,Cocktail_1_0_10,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,11,Cocktail_1_0_11,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,1,0,12,Cocktail_1_0_12,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,1,Cocktail_2_0_1,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,2,Cocktail_2_0_2,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,3,Cocktail_2_0_3,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,4,Cocktail_2_0_4,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,5,Cocktail_2_0_5,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,6,Cocktail_2_0_6,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,7,Cocktail_2_0_7,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,8,Cocktail_2_0_8,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,9,Cocktail_2_0_9,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,10,Cocktail_2_0_10,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,11,Cocktail_2_0_11,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,2,0,12,Cocktail_2_0_12,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,1,Cocktail_3_0_1,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,2,Cocktail_3_0_2,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,3,Cocktail_3_0_3,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,4,Cocktail_3_0_4,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,5,Cocktail_3_0_5,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,6,Cocktail_3_0_6,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,7,Cocktail_3_0_7,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,8,Cocktail_3_0_8,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,9,Cocktail_3_0_9,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,10,Cocktail_3_0_10,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,11,Cocktail_3_0_11,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,3,0,12,Cocktail_3_0_12,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,1,Cocktail_4_0_1,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,2,Cocktail_4_0_2,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,3,Cocktail_4_0_3,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,4,Cocktail_4_0_4,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,5,Cocktail_4_0_5,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,6,Cocktail_4_0_6,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,7,Cocktail_4_0_7,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,8,Cocktail_4_0_8,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,9,Cocktail_4_0_9,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,10,Cocktail_4_0_10,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,11,Cocktail_4_0_11,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,4,0,12,Cocktail_4_0_12,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
20220317,Cocktail,5,0,1,Cocktail_5_0_1,2811,1,6,5.00E+08,Pseudovalues for T=0 EOP
